member_id,gender,visit_last_1mo,visit_last_2mo,visit_last_3mo,spending_last_1mo,spending_last_2mo,spending_last_3mo,age,monthly_income,marital_status,payment_channel,buy_groceries,buy_toiletries,buy_food,buy_electronic,buy_clothes,buy_home_appliances,recency_last_visit,response
805592,Male,2,4,4,169044,187332,159646,28,5229000,Married,Cash,0,1,1,0,0,0,29,0
51380,Female,3,8,5,443553,436601,342611,28,7747000,Single,Cash,0,1,1,0,0,0,2,1
241097,Female,1,2,6,967504,1045262,1170929,36,4552800,Single,Debit Card,0,1,1,0,0,0,15,0
933545,Female,2,2,4,383668,451601,492794,24,6014800,Married,Cash,1,1,1,0,0,1,7,1
882304,Female,4,3,2,689011,785458,780100,23,6854300,Married,Debit Card,0,1,1,0,1,0,22,1
126775,Male,4,3,4,367817,398485,395514,27,8546100,Married,Credit Card,0,1,1,0,0,0,5,1
216269,Female,4,3,2,567307,530479,630189,43,3410700,Married,Credit Card,0,0,1,1,0,0,25,1
585012,Female,6,9,8,172074,189220,214474,29,8208900,Single,Cash,0,1,1,0,0,0,0,1
301791,Female,4,8,9,884325,747901,745630,31,2161800,Single,Cash,1,1,1,0,0,0,1,0
130886,Male,5,9,9,397766,331629,368736,22,2186400,Married,Cash,0,1,1,1,1,0,5,1
826850,Male,6,4,5,521499,569525,662843,33,7570400,Single,Credit Card,0,1,1,0,0,0,29,1
163296,Female,3,2,2,273909,307725,323196,33,4997600,Married,Credit Card,0,1,1,0,0,0,7,0
75157,Female,2,1,0,305387,316740,0,27,4752600,Married,Debit Card,0,1,1,0,0,0,16,0
597031,Male,2,3,1,353940,348652,382200,33,1460100,Married,Cash,0,1,1,0,1,0,18,0
831461,Male,3,5,3,581392,616657,640049,31,3500400,Married,Debit Card,0,1,1,0,0,0,12,1
563062,Female,2,1,3,173001,170971,168738,32,7464400,Married,Debit Card,0,0,1,0,0,1,19,0
642979,Female,1,3,2,219569,237422,224299,30,2363600,Single,Cash,0,1,1,0,0,0,9,0
878074,Male,5,6,2,852557,859220,874636,24,8394000,Married,Debit Card,0,0,1,0,0,0,8,0
934725,Female,2,0,1,253174,0,226868,24,3814800,Single,Cash,0,1,1,0,0,0,0,0
158153,Female,2,3,6,565702,530124,546111,40,9550400,Married,Cash,0,0,1,0,0,1,8,0
45516,Female,3,2,2,432597,440632,531969,27,10239200,Single,Debit Card,0,1,1,0,1,1,24,1
524093,Male,4,3,4,458015,484131,509109,26,5233200,Married,Cash,1,1,1,0,0,0,21,0
168276,Female,3,1,1,246913,193346,187164,27,5120600,Married,Cash,0,0,1,0,0,0,13,0
477253,Female,1,1,2,985299,1040569,879323,29,7595900,Single,Cash,0,1,1,0,0,0,26,0
452936,Female,2,4,3,687292,737329,607478,25,7579400,Single,Credit Card,0,1,1,0,0,0,2,0
270167,Female,6,9,3,818983,799660,722037,35,1053700,Single,Debit Card,0,0,1,0,0,0,5,0
983776,Female,5,5,5,292460,252244,209247,35,10254100,Single,Debit Card,0,1,1,0,0,0,3,1
548660,Male,3,2,2,661129,579240,600918,27,3951700,Married,Cash,0,1,1,0,0,0,7,1
310088,Female,5,6,7,127533,126236,129448,21,10526100,Single,Credit Card,1,1,1,0,0,0,3,0
546562,Male,6,1,5,743566,794993,929217,25,6684600,Married,Debit Card,0,1,1,0,0,0,0,0
410857,Female,2,3,6,260343,285884,228318,33,5.00E+06,Married,Credit Card,0,1,1,0,0,1,22,0
378872,Female,1,2,2,296934,368377,302640,24,6558400,Married,Cash,0,1,1,0,0,0,20,1
234172,Female,3,2,1,409373,369935,342839,28,7769400,Married,Debit Card,0,1,1,0,1,1,7,1
603524,Female,2,2,2,716499,676215,539837,29,5169600,Married,Cash,0,1,1,0,0,0,1,1
733068,Female,1,1,3,590063,597729,559094,39,2754400,Married,Credit Card,1,1,1,0,1,0,5,1
696067,Female,3,2,5,438548,493064,446869,31,3841400,Married,Debit Card,0,1,1,1,0,1,0,1
665295,Male,4,6,6,584831,683046,753646,28,6476200,Single,Cash,1,0,1,0,0,0,14,1
559320,Male,5,1,2,1142365,1171602,992281,30,3674900,Married,Cash,1,1,1,0,0,0,7,0
521538,Female,5,5,4,278367,284210,275462,29,2586800,Married,Cash,0,1,1,0,0,1,0,0
553286,Female,4,4,6,1002024,1029649,983700,24,2549000,Married,Credit Card,0,1,1,0,0,0,2,0
370168,Female,3,5,6,445853,430983,443838,38,3933800,Married,Debit Card,0,1,1,0,0,1,26,1
829903,Male,3,1,1,446296,423023,454979,29,2612400,Married,Credit Card,0,1,1,0,0,1,13,1
961744,Male,3,2,1,522362,554648,549459,33,6839500,Single,Debit Card,0,1,1,0,0,1,2,1
370852,Female,3,3,3,411333,475672,440361,25,10263000,Married,Cash,0,0,1,0,0,0,18,1
540155,Female,2,6,0,904054,806811,0,23,7176700,Married,Debit Card,1,1,1,0,0,0,20,0
357416,Female,0,1,1,0,313399,354241,31,2633400,Single,Credit Card,0,1,1,0,0,0,49,0
632657,Female,3,3,3,200993,221089,209867,34,6514600,Single,Cash,0,1,1,0,0,0,27,0
468535,Female,4,4,4,714945,750510,778420,28,8318400,Married,Debit Card,0,0,1,0,0,1,29,0
55318,Female,5,6,3,897977,1057450,999561,23,8381600,Single,Cash,0,1,1,0,0,0,2,0
208441,Female,1,1,1,433530,416877,377718,31,4012100,Married,Cash,0,1,1,0,0,0,26,1
898144,Male,5,1,2,293207,298571,308735,37,5022900,Single,Debit Card,0,1,1,0,0,0,22,0
861740,Female,3,5,6,320058,299464,314639,27,4535300,Married,Credit Card,0,0,1,0,1,1,2,1
243218,Female,1,0,2,348585,0,453249,29,5075600,Single,Debit Card,0,1,1,0,0,0,25,0
544546,Female,3,1,1,563805,491048,525446,26,6607200,Single,Credit Card,1,1,1,0,0,1,9,1
935292,Male,2,2,2,475734,414820,460991,27,6084600,Married,Cash,0,0,1,0,0,0,6,1
614544,Female,3,6,10,460439,502916,459513,26,2333200,Married,Cash,1,1,1,0,0,0,27,1
748540,Female,1,0,1,439370,0,389015,30,5930200,Single,Credit Card,1,1,1,1,0,1,22,0
986762,Male,4,8,5,508264,470851,501136,30,4555200,Single,Credit Card,0,0,1,0,0,0,21,1
616009,Female,4,6,1,280032,335366,410092,28,4466800,Married,Credit Card,0,1,1,0,0,0,15,0
134919,Female,8,8,6,754976,900917,942843,27,2699100,Single,Cash,0,1,1,0,0,0,4,0
378406,Female,3,4,6,657167,740389,723198,24,2027000,Single,Credit Card,0,1,1,0,0,0,17,0
994059,Female,7,5,6,596862,655270,670754,27,5143100,Married,Credit Card,0,1,1,0,0,1,27,1
830440,Male,5,8,10,243835,231113,228638,38,3364900,Married,Cash,1,1,1,0,0,0,4,1
526752,Female,4,4,3,531155,595651,654275,30,8094700,Married,Credit Card,0,1,1,0,0,0,29,1
936393,Female,1,0,0,534366,0,0,30,4210500,Married,Cash,0,1,1,0,0,0,0,0
525451,Male,5,5,6,336899,376248,432041,31,2470500,Married,Cash,0,1,1,0,0,0,16,1
24488,Female,1,3,2,250300,254398,259321,40,3426200,Married,Debit Card,1,0,1,0,0,1,12,0
499255,Female,7,6,6,186210,200883,174792,25,6520100,Married,Cash,1,1,1,0,0,0,7,0
308498,Male,5,3,3,491800,440555,450805,27,3317600,Married,Cash,1,1,1,0,0,0,4,1
844521,Female,6,5,7,273765,319570,334065,32,9121700,Married,Cash,1,1,1,0,0,0,15,1
22480,Male,0,1,4,0,154621,139253,21,8810400,Single,Debit Card,1,1,1,0,0,0,33,0
804894,Male,3,8,3,657099,696444,717187,30,5437200,Married,Cash,1,0,0,0,0,1,23,0
535675,Female,5,4,3,358631,356118,356172,49,7919700,Single,Credit Card,0,1,1,0,1,1,21,0
991240,Female,4,8,7,380259,385177,342721,33,4359800,Single,Cash,0,1,1,0,0,0,3,1
426316,Male,4,4,7,825189,816304,834909,30,6754200,Single,Cash,0,1,1,0,0,1,27,0
79759,Female,1,0,1,140449,0,142698,24,3053700,Married,Debit Card,0,1,1,0,0,0,23,0
766073,Female,2,2,4,562442,561217,469300,34,2760400,Married,Credit Card,0,1,1,0,0,0,1,1
469393,Female,3,2,3,354111,355934,360948,25,10579300,Married,Debit Card,1,0,1,1,0,1,1,0
650123,Male,4,8,5,192471,203583,239130,30,3708300,Single,Cash,1,1,1,0,0,0,23,0
212865,Female,1,3,2,321576,366858,398923,40,7592000,Married,Credit Card,1,0,1,0,0,1,20,1
823355,Female,1,0,1,163633,0,177175,25,7714000,Married,Cash,0,0,1,0,0,1,4,0
730092,Female,1,1,5,976882,854523,860738,50,2192700,Married,Cash,0,0,1,0,0,0,23,0
676664,Female,2,2,2,312760,290566,287014,30,3718700,Married,Cash,0,1,1,0,0,0,8,0
808554,Male,4,5,4,443733,415009,314866,25,2996100,Married,Cash,1,1,1,0,0,0,7,1
750915,Male,5,6,3,811886,763130,810509,27,3105000,Married,Credit Card,0,0,1,0,0,0,28,0
423759,Male,3,0,0,422833,0,0,30,4621400,Married,Cash,0,1,1,0,0,0,5,0
132497,Female,0,0,1,0,0,814472,25,1741700,Married,Cash,0,1,1,0,1,0,40,0
67429,Female,2,3,6,1043055,1030898,1090823,27,3292800,Single,Cash,0,0,0,0,0,0,21,0
555315,Female,0,0,2,0,0,222451,30,4142800,Married,Cash,0,0,1,0,0,0,52,0
855907,Male,2,1,1,576328,603154,603812,28,1581600,Single,Debit Card,0,1,0,0,0,0,27,1
617153,Female,5,4,2,409096,377608,371578,41,5767100,Married,Cash,0,1,0,0,0,0,10,0
986119,Female,2,2,5,324198,301553,302663,24,4486400,Married,Cash,0,1,1,0,0,0,25,0
845142,Female,3,5,8,870847,860275,852902,23,3114600,Single,Cash,1,1,1,0,1,0,29,0
844651,Male,4,2,5,298460,279775,257752,29,7253900,Married,Credit Card,0,1,1,0,0,0,28,0
603538,Male,4,3,3,1039192,1032437,938483,28,8438800,Single,Cash,0,0,0,0,0,0,2,0
131810,Male,2,2,2,766120,828415,806142,33,3298800,Married,Debit Card,0,1,1,0,0,0,7,0
114147,Female,3,3,5,552002,632359,630304,36,6810600,Married,Cash,1,1,1,0,0,1,22,0
870527,Female,3,4,5,185271,187481,232236,25,2679800,Married,Debit Card,0,1,1,0,0,0,21,0
646984,Female,5,6,6,196376,198940,170680,36,4631300,Single,Cash,1,1,1,0,0,0,0,0
373465,Male,6,6,4,374662,344898,314590,28,3319900,Married,Debit Card,0,1,1,0,0,0,25,1
870003,Female,2,3,3,451189,451985,525572,23,5826800,Single,Cash,0,1,1,0,0,1,16,1
15120,Male,3,4,6,184095,175694,174009,36,7080300,Married,Credit Card,1,0,1,0,0,0,8,0
446097,Male,3,9,8,569238,638079,660633,24,1610900,Married,Cash,0,1,1,1,0,0,16,1
125392,Male,4,3,2,639526,695629,735557,32,5132600,Married,Cash,0,1,1,0,0,0,20,1
593791,Female,3,1,4,517140,478869,489086,33,1814300,Married,Credit Card,0,1,1,0,0,0,10,1
286027,Male,0,1,4,0,230467,196599,26,4138000,Married,Credit Card,0,0,1,0,1,0,43,0
69801,Female,3,3,1,584339,537453,493590,29,2465000,Married,Debit Card,0,1,1,0,0,0,15,0
392788,Male,0,2,1,0,336181,406714,22,7432100,Single,Debit Card,0,1,1,0,0,0,51,0
175933,Female,5,6,4,199068,197248,204741,25,3505400,Single,Credit Card,0,1,1,0,0,0,10,0
66238,Female,3,3,6,550660,549967,536548,36,3870800,Married,Credit Card,0,1,1,0,1,0,27,1
603386,Female,1,1,1,397657,408589,434691,23,9704200,Single,Credit Card,0,1,1,0,0,1,25,1
601396,Male,4,10,8,371837,374527,336017,25,7558700,Married,Debit Card,0,0,0,0,0,0,1,1
285188,Male,1,2,2,441794,356207,368108,20,4940000,Married,Cash,0,0,1,0,0,0,29,1
646187,Female,2,1,2,584551,519293,458062,25,3372000,Married,Cash,0,0,1,0,0,0,14,1
972086,Male,0,3,4,0,382128,342957,24,5775900,Married,Credit Card,0,1,1,0,0,0,47,0
610851,Female,4,4,2,258541,228020,259043,27,5304000,Married,Credit Card,0,1,1,0,0,0,18,0
887911,Female,3,4,8,793377,705515,694804,27,8257200,Single,Credit Card,0,1,0,1,0,0,18,0
961221,Female,3,5,1,218854,231251,216880,28,8251400,Single,Credit Card,0,1,1,0,1,0,4,1
430785,Male,0,1,0,0,716973,0,26,5319900,Married,Cash,1,0,0,0,1,0,41,0
490309,Female,4,5,3,401109,452555,464194,28,3762800,Single,Credit Card,0,1,1,0,0,0,13,1
775824,Female,2,0,2,259073,0,267259,31,1108500,Married,Credit Card,0,1,1,0,0,0,15,1
631253,Female,3,2,3,543737,532282,514382,34,7471200,Married,Credit Card,0,1,1,0,0,0,28,1
800969,Female,2,0,1,961793,0,1071862,31,4870900,Married,Debit Card,1,1,1,0,0,0,8,1
427006,Female,3,3,3,395210,477208,466683,33,10421900,Married,Cash,0,0,1,0,0,0,23,1
858471,Female,4,4,3,275457,208966,216779,36,9321000,Married,Credit Card,0,1,1,0,0,0,8,0
591912,Male,2,4,9,309245,321381,325987,29,5100700,Married,Cash,0,1,1,0,0,1,13,1
999520,Female,3,4,5,286429,228277,199732,31,9307300,Single,Credit Card,0,1,1,0,0,1,12,0
274551,Female,3,1,4,290174,312451,339183,34,3246600,Single,Debit Card,0,0,1,0,0,0,27,0
490325,Male,2,4,6,1105416,1085457,1024480,25,4401500,Married,Credit Card,1,1,1,0,0,0,24,0
42862,Female,1,5,7,596382,672292,661872,31,5077500,Married,Credit Card,1,1,1,0,1,0,29,1
388754,Male,1,2,1,324907,315848,375196,26,3419000,Single,Cash,0,0,1,0,0,0,16,1
481662,Male,1,2,5,300327,272435,243947,28,7426800,Married,Credit Card,1,1,1,0,0,0,19,1
704458,Male,3,3,4,459947,460183,553123,40,3471500,Married,Cash,1,1,1,0,1,0,8,1
578909,Male,2,2,2,308856,296300,227950,29,6546100,Married,Credit Card,0,0,1,0,0,0,22,0
470218,Female,4,7,8,290316,297003,296192,22,4718500,Married,Cash,0,1,0,0,0,0,16,0
979006,Female,2,2,3,484692,406215,285406,34,5285600,Married,Cash,1,1,1,0,0,0,0,0
850174,Female,2,3,4,427288,425094,441489,21,9180800,Single,Debit Card,0,0,1,0,0,0,15,1
87054,Female,1,5,4,526345,555355,613126,40,8886600,Single,Credit Card,0,1,1,0,0,1,1,1
968369,Female,5,4,2,272526,336246,302504,33,5826100,Married,Debit Card,0,1,1,0,0,0,15,0
138145,Female,4,6,3,707212,491085,479236,25,3065900,Single,Debit Card,0,1,1,0,0,0,19,1
768814,Male,3,4,0,204211,191280,0,29,1928000,Married,Debit Card,0,0,1,0,0,1,8,1
813292,Male,6,7,3,328810,345534,364294,23,7250200,Married,Credit Card,0,0,1,0,0,0,29,1
854800,Female,1,4,4,174735,182826,152351,36,4633500,Married,Debit Card,1,1,1,0,0,0,9,0
53931,Male,4,5,7,497745,511358,480813,26,3069800,Married,Credit Card,0,1,1,0,1,0,23,1
453789,Male,4,3,4,345948,306694,341264,35,5887100,Married,Credit Card,0,1,1,0,0,0,0,0
127103,Female,3,6,0,204404,211082,0,45,7426700,Married,Cash,0,1,1,0,0,0,1,0
583322,Male,4,4,2,1073603,1149747,997597,26,6043800,Single,Cash,1,0,1,1,0,0,19,0
21514,Male,4,5,1,326882,338999,289395,27,4237300,Single,Cash,0,1,0,0,0,0,2,0
737315,Female,2,3,5,141603,133945,118945,30,6214800,Single,Debit Card,0,1,0,0,0,1,3,0
622581,Male,2,3,1,469960,414687,464526,24,7883800,Single,Credit Card,1,1,1,0,0,1,20,0
430986,Female,2,2,1,254631,245877,239351,33,3046600,Single,Debit Card,0,1,1,0,0,0,27,0
216144,Female,1,1,3,518091,543856,579051,34,4098600,Married,Credit Card,0,0,1,0,0,0,28,1
729207,Male,4,0,1,853472,0,775664,23,4056500,Single,Cash,0,0,1,1,0,0,26,0
713887,Female,4,5,3,530594,607200,658892,32,4251800,Married,Cash,0,1,1,0,0,0,9,1
319918,Female,7,9,4,227153,223365,211548,27,4008200,Single,Cash,0,1,1,0,0,1,4,0
808422,Male,4,7,4,419320,467010,390265,31,4556200,Married,Credit Card,0,1,0,0,0,0,4,1
833411,Male,5,3,2,869257,842661,863876,26,3953000,Married,Cash,0,1,0,0,0,0,15,0
328615,Female,2,2,2,550184,574383,613221,38,6286100,Married,Credit Card,0,1,1,0,0,0,17,1
533426,Female,5,4,5,737732,671327,588201,33,5045400,Married,Debit Card,0,0,1,0,0,0,24,0
933740,Male,2,5,8,899530,918128,684722,25,6334600,Married,Cash,0,1,1,0,0,0,18,0
809596,Male,2,3,3,392321,360272,392038,22,2285000,Single,Cash,0,1,1,0,1,1,12,1
994393,Male,2,3,3,326269,335297,325877,21,4965500,Single,Debit Card,0,1,1,0,0,1,28,1
41291,Male,3,5,5,384219,363317,325931,33,5076200,Married,Credit Card,0,1,1,0,0,1,8,1
192035,Female,2,3,4,1130330,1142383,985989,27,8707200,Married,Credit Card,1,1,1,0,0,0,3,0
166906,Female,2,1,0,925626,919664,0,30,4078300,Single,Credit Card,1,1,1,0,0,0,13,0
356171,Female,2,9,2,237288,227305,241297,29,3847400,Married,Debit Card,0,0,0,0,0,0,10,0
14263,Female,1,1,2,146409,147364,139177,34,5187200,Single,Credit Card,1,1,1,0,0,0,17,0
181287,Female,5,3,2,325156,298986,299357,38,7281200,Married,Debit Card,0,1,1,0,0,0,16,1
916569,Female,4,6,3,288283,304807,298030,33,2631000,Married,Cash,0,1,0,0,0,0,9,0
251606,Male,2,4,5,366441,347545,287613,20,6004700,Single,Credit Card,0,0,1,0,0,1,8,0
896544,Female,4,6,7,534532,535490,584259,27,1923700,Married,Cash,0,1,1,0,1,0,7,1
736241,Male,4,6,5,160130,188856,213820,33,5908700,Married,Credit Card,1,1,1,0,0,0,25,0
973107,Female,1,0,0,662577,0,0,20,3445300,Single,Debit Card,1,1,1,0,0,0,19,0
594513,Female,3,7,2,930440,1013317,990010,27,5429800,Married,Cash,1,1,0,0,0,0,21,0
325043,Male,2,3,5,184012,194003,231193,26,4492500,Single,Cash,0,1,1,0,0,0,3,0
864710,Male,2,4,7,582250,589786,487772,33,4777600,Single,Cash,1,1,1,0,0,0,14,1
12986,Male,3,2,1,365149,384517,383460,25,7051000,Married,Credit Card,1,0,1,0,0,1,16,1
744493,Male,2,4,3,246160,217576,220708,42,4626400,Married,Debit Card,0,1,1,0,0,1,28,0
535249,Male,4,4,4,711931,766160,703439,27,4914700,Married,Debit Card,0,1,0,0,0,0,12,0
680711,Female,5,7,8,587661,637494,753301,28,10006000,Married,Credit Card,1,1,1,0,0,1,13,1
384058,Male,3,5,2,371069,324260,336024,24,4292000,Married,Debit Card,0,1,1,0,0,0,17,0
233579,Male,2,4,2,591462,667142,658677,33,4572600,Married,Debit Card,0,1,1,0,0,0,23,1
375883,Female,2,3,1,726239,729031,740065,25,4082700,Single,Cash,0,1,1,0,0,0,11,0
476443,Female,3,2,1,567608,509925,465504,29,7341200,Single,Debit Card,0,1,1,1,0,0,7,1
508053,Female,5,6,7,135300,135280,147447,45,4784800,Married,Cash,0,1,1,0,0,1,8,0
465288,Female,2,2,4,219338,209715,199238,45,4624200,Married,Debit Card,1,1,1,0,0,0,3,0
109928,Female,1,2,1,860428,839951,739184,27,3847500,Single,Cash,0,1,1,0,0,1,10,0
373702,Male,4,4,3,558759,522863,557626,33,5079900,Married,Debit Card,0,1,1,0,1,0,5,0
908265,Female,4,3,4,459180,480600,515986,34,5503600,Married,Cash,0,1,1,0,0,0,29,1
207007,Female,2,0,0,963104,0,0,37,7189100,Married,Cash,1,1,1,0,0,0,11,0
656270,Female,3,5,3,404904,362675,319675,28,9525700,Married,Cash,1,1,1,0,1,0,21,1
147571,Male,4,6,3,977289,1080075,993945,29,5391800,Single,Cash,0,1,1,0,0,0,27,0
905906,Male,2,1,2,697920,668438,823398,24,5979200,Married,Credit Card,0,1,1,0,0,1,5,0
599573,Male,4,4,3,221799,212598,255057,21,6092900,Married,Cash,0,0,0,0,0,0,18,0
439333,Female,2,1,0,394040,324437,0,39,8301000,Married,Cash,0,1,1,0,0,0,26,0
564495,Female,3,5,5,374003,319709,344676,25,7976100,Married,Credit Card,1,1,1,0,0,1,3,1
683761,Female,4,4,2,402193,387149,393265,33,2993900,Single,Debit Card,1,1,1,0,0,0,17,1
60746,Female,6,5,3,296237,264822,246245,25,4328500,Single,Credit Card,0,1,1,0,0,0,9,1
726883,Female,2,2,6,204111,188980,161650,31,6481700,Married,Cash,0,1,1,0,0,0,23,0
69329,Female,2,3,1,421709,527413,544168,27,5458200,Single,Cash,0,1,1,1,0,0,9,1
652606,Female,3,5,5,218146,250479,257480,27,5214300,Married,Debit Card,0,1,1,0,0,0,12,0
822787,Male,1,4,6,126963,123029,137219,35,4716300,Married,Credit Card,0,0,1,0,0,0,9,0
347262,Female,1,1,5,698495,661640,719742,29,2221700,Married,Debit Card,0,1,1,0,0,1,23,0
836897,Female,2,5,6,197561,219791,216971,22,4551200,Single,Credit Card,0,1,1,0,0,0,22,0
141980,Male,3,4,3,400395,381158,316589,34,2012600,Married,Cash,0,1,1,0,0,0,11,1
616385,Male,3,5,6,570098,737666,716769,37,4250100,Married,Cash,0,1,1,0,0,1,1,0
100059,Male,4,5,3,784709,703875,705052,34,4226800,Married,Debit Card,0,1,1,0,0,0,24,0
960226,Female,2,2,1,503721,465620,391253,31,7676500,Married,Credit Card,0,1,1,1,0,0,28,1
787789,Female,3,4,5,286492,277969,283583,28,3919500,Married,Cash,1,0,1,0,0,0,28,0
110464,Male,6,3,1,229720,208828,156462,30,2869400,Married,Cash,0,1,1,0,0,1,4,0
420677,Female,4,4,2,436291,461082,383477,31,3931900,Married,Cash,0,1,1,1,1,0,27,1
643320,Male,4,6,6,274562,243744,243771,33,3415800,Married,Debit Card,1,1,1,0,0,0,23,0
231311,Female,0,1,3,0,477196,483071,39,3033500,Married,Cash,0,1,1,0,0,0,37,1
355899,Female,1,1,2,419997,474523,405395,26,7702200,Single,Cash,0,1,1,0,0,0,17,1
562947,Male,3,3,3,250016,258394,209292,25,5064400,Single,Cash,0,1,1,0,0,0,15,0
906278,Female,3,3,1,252450,253393,242179,28,1379200,Married,Credit Card,0,0,1,0,0,1,15,0
292939,Female,7,6,5,378568,323878,305387,23,6056900,Single,Cash,1,1,1,0,0,0,7,1
766645,Female,7,9,5,1312866,1141986,1221267,32,7130800,Married,Credit Card,0,1,1,0,0,0,27,0
771483,Male,1,5,4,335232,355327,341899,32,3714300,Married,Debit Card,0,1,1,1,0,0,12,1
625781,Male,3,2,3,542795,606971,676181,33,2773900,Married,Debit Card,0,1,1,0,0,0,9,1
619624,Female,1,4,2,404709,361428,410121,31,8633800,Married,Debit Card,0,1,1,0,0,1,14,1
23936,Female,4,12,7,160041,189505,180491,22,1799000,Single,Cash,0,1,1,0,0,0,7,0
620458,Male,9,11,4,496735,521704,560252,36,4578400,Married,Credit Card,0,1,0,0,0,1,7,0
64694,Female,3,2,2,328124,315549,263716,35,6123200,Married,Debit Card,0,1,1,0,0,0,0,0
230777,Female,3,4,11,263053,283512,237012,35,4839900,Married,Debit Card,1,1,1,0,0,0,25,0
421990,Female,6,5,3,485801,436043,412696,31,1975800,Married,Cash,0,0,1,0,0,0,6,0
942443,Male,3,3,0,372370,369988,0,26,4516000,Married,Cash,0,1,1,0,0,0,17,0
130525,Female,2,5,6,544876,540088,561607,32,4483300,Married,Cash,0,1,1,0,0,0,8,1
783272,Female,3,3,4,369927,330974,298759,19,6221800,Married,Debit Card,0,0,1,0,1,1,0,1
86002,Female,3,6,5,264995,247547,295332,25,5665800,Single,Debit Card,0,1,0,0,0,0,12,0
788688,Female,1,4,3,357568,328883,319805,27,8019500,Married,Credit Card,0,1,0,0,0,0,2,0
787021,Female,1,1,1,288058,213925,215506,28,11740300,Married,Debit Card,0,1,1,0,0,0,27,0
684889,Male,4,6,0,468925,488013,0,26,6151000,Married,Credit Card,1,0,1,0,0,0,24,0
611562,Female,2,3,5,279323,262480,275269,31,4630200,Married,Cash,0,1,0,0,0,0,0,0
770233,Male,3,7,4,568134,579267,610275,29,2446400,Married,Cash,0,1,1,1,0,0,15,1
739160,Female,2,3,2,619744,650311,614155,29,6034200,Married,Cash,0,0,1,0,0,0,14,0
631104,Female,1,1,3,879497,937156,890278,29,5819500,Married,Cash,0,1,1,0,0,0,26,0
753356,Female,2,7,4,747379,655641,654024,33,4335200,Married,Cash,0,1,1,0,0,0,12,1
976523,Male,1,1,3,593916,508304,530725,23,1737800,Single,Cash,0,1,1,0,1,0,3,1
888840,Male,7,5,3,249524,249717,242816,25,5861200,Married,Cash,0,0,1,0,0,0,1,0
6494,Male,6,1,3,488686,354759,299687,25,7276400,Married,Cash,0,1,1,0,0,0,19,1
136012,Female,5,8,5,655498,656440,580143,26,6737500,Single,Debit Card,0,1,0,0,0,0,28,1
672343,Male,3,6,8,950829,939150,905331,19,8144000,Single,Debit Card,0,1,1,0,0,0,9,0
575429,Male,1,6,2,1174476,1196946,1127107,29,4622900,Married,Cash,0,0,1,0,0,0,23,0
793369,Female,2,0,0,978324,0,0,32,4328500,Married,Credit Card,0,1,1,0,0,0,29,0
198398,Female,6,5,4,813586,876828,912633,26,5414900,Married,Credit Card,0,1,1,0,0,0,19,0
652787,Male,3,6,3,174163,156231,138544,31,3050000,Married,Debit Card,0,0,1,0,0,0,9,0
385494,Female,1,0,0,728100,0,0,25,8048300,Single,Debit Card,0,1,1,0,0,0,14,0
389409,Female,5,5,1,303674,303600,330633,23,5716100,Single,Credit Card,1,1,1,0,0,0,19,0
212144,Female,3,5,6,1154446,1359682,1519214,27,7345200,Married,Debit Card,0,1,1,0,0,0,1,0
580589,Male,1,3,5,499743,511466,519665,29,3246300,Single,Cash,0,1,1,0,0,0,21,1
876122,Male,3,4,4,345939,311065,295636,29,6260200,Married,Cash,0,1,1,0,0,0,7,0
334740,Female,5,4,2,497939,476661,393522,26,5879100,Married,Credit Card,0,0,1,0,0,0,14,1
148108,Male,2,5,11,159778,184543,171205,25,7313400,Married,Debit Card,0,1,1,0,0,0,0,0
62439,Female,3,2,3,382305,369284,357924,35,3908100,Married,Debit Card,1,1,1,0,0,0,8,1
437942,Male,4,7,8,231505,246115,233677,21,10028200,Single,Debit Card,0,1,1,1,1,0,15,0
741355,Male,1,2,3,1365668,1450030,1294368,33,7531100,Married,Credit Card,0,1,1,0,0,0,8,0
569524,Female,3,5,7,265482,254447,303924,28,10636700,Single,Cash,1,0,1,0,0,0,13,0
962980,Female,5,3,0,310588,287772,0,34,2007400,Married,Credit Card,0,0,1,0,0,0,1,0
767843,Female,2,4,3,950112,1009008,1028106,27,2372600,Single,Debit Card,1,1,1,0,0,1,2,0
639459,Male,1,5,3,598178,536889,570559,36,4486000,Married,Debit Card,0,1,1,0,0,0,28,0
205648,Male,2,4,3,402687,442411,478699,22,5774500,Single,Credit Card,0,0,1,0,0,1,14,1
249504,Female,3,1,5,314063,287874,285417,21,4639700,Married,Credit Card,0,0,1,0,0,0,6,0
755919,Female,2,3,1,957574,1057473,964805,33,2471000,Married,Credit Card,0,0,1,0,0,0,16,0
177131,Female,7,5,1,398212,408544,408084,26,2608300,Married,Credit Card,1,1,1,0,0,0,1,1
874418,Male,5,8,7,172623,139246,146896,24,4184900,Single,Credit Card,0,0,1,0,0,0,17,0
277854,Female,3,4,6,141456,127000,148543,26,4214200,Married,Cash,1,1,1,0,0,0,14,0
505386,Female,1,1,3,637418,621111,681277,25,3936300,Married,Cash,0,1,1,0,0,0,3,1
766452,Female,4,3,6,433329,481415,434267,27,6088000,Married,Credit Card,0,1,1,0,1,1,18,0
974398,Male,1,3,3,160252,184275,177760,28,8294400,Married,Credit Card,0,1,1,0,0,0,16,0
56383,Female,1,2,2,723741,706995,810664,57,4780200,Married,Debit Card,0,1,1,0,0,0,27,0
